Manufacturer,Model,Description,Transmission,Vehicle_Type,Engine_Capacity,Fuel_Type,Powertrain,Engine_PowerPS,Engine_Power,Emissions_CO2,THC0Emissions0[mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined
RENAULT,CAPTUR,S Edition TCe 100,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,631,30,28,,,,
RENAULT,CAPTUR,S Edition TCe 100,M5,Manual,999,Petrol,Internal Combustion Engine (ICE),100,74,631,30,28,,,,
RENAULT,CAPTUR,S Edition TCe 130,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,113,21,28,,,,
RENAULT,CAPTUR,S Edition TCe 130,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,113,21,28,,,,
RENAULT,CAPTUR,S Edition TCe 130 Auto EDC,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),130,96,197,25,30,,,,
RENAULT,CAPTUR,S Edition TCe 130 Auto EDC,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),130,96,197,25,30,,,,
RENAULT,CAPTUR,S Edition TCe 155  Auto EDC,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),153,113,134,22,22,,,,
RENAULT,CAPTUR,S Edition TCe 155  Auto EDC,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),153,113,134,22,22,,,,
RENAULT,CAPTUR,Techno E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,17,6,,,60,60
RENAULT,CAPTUR,Techno E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,17,6,,,60,60
RENAULT,CAPTUR,Techno E-TECH Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,Techno E-TECH Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,Techno mild hybrid TCe 140 MY22,M6,Manual,1333,Electric / Petrol,Hybrid Electric Vehicle (HEV),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Techno mild hybrid TCe 140 MY22,M6,Manual,1333,Electric / Petrol,Hybrid Electric Vehicle (HEV),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Techno TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,244,47,47,,,60,60
RENAULT,CAPTUR,Techno TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,244,47,47,,,60,60
RENAULT,CAPTUR,Play TCe 140 Auto MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,Play TCe 140 Auto MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,Play TCe 90 MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Play TCe 90 MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto EDC with Bose MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto EDC with Bose MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 with Bose MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 with Bose MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto EDC MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto EDC MY21,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,Iconic E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,SE Limited TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,12,27,,,60,60
RENAULT,CAPTUR,SE Limited TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,14,28,,,60,60
RENAULT,CAPTUR,SE Limited TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,SE Limited TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Play TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Play TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,639,31,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,639,31,4,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,14,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,Iconic E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,12,27,,,60,60
RENAULT,CAPTUR,Iconic TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,14,28,,,60,60
RENAULT,CAPTUR,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,17,4,,,60,60
RENAULT,CAPTUR,Iconic Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,19,6,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Iconic Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Limited TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,Limited TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,Limited TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Limited TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,Rive Gauche SE E-Tech Hybrid 145 Auto,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,17,6,,,60,60
RENAULT,CAPTUR,Rive Gauche SE E-Tech Hybrid 145 Auto,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,17,6,,,60,60
RENAULT,CAPTUR,Rive Gauche SE TCe 90,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,244,39,34,,,60,60
RENAULT,CAPTUR,Rive Gauche SE TCe 90,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,47,47,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,17,4,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,19,6,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,R.S. Line E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,12,27,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 Auto EDC MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,14,28,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,R.S. Line TCe 140 MY22,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,19,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,S Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,270,12,27,,,60,60
RENAULT,CAPTUR,S Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,14,28,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,S Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,SE Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,310,17,4,,,60,60
RENAULT,CAPTUR,SE Edition E-TECH Hybrid 145 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,345,19,6,,,60,60
RENAULT,CAPTUR,SE Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,SE Edition E-TECH Plug-in Hybrid 160 Auto MY21.5,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,362,18,4,,,60,60
RENAULT,CAPTUR,SE Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,SE Edition TCe 140 MY21.5,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),139,103,202,12,21,,,60,60
RENAULT,CAPTUR,SE Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,SE Edition TCe 140 Auto MY21.5,A7,Automatic,1333,Petrol,Internal Combustion Engine (ICE),139,103,473,12,28,,,60,60
RENAULT,CAPTUR,SE Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,SE Edition TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,294,39,34,,,60,60
RENAULT,CAPTUR,GT Line dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,120,,30,72,0.02,312,182
RENAULT,CAPTUR,GT Line dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,120,,30,72,0.02,312,182
RENAULT,CAPTUR,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,82,,23,62,0.26,312,182
RENAULT,CAPTUR,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,82,,23,62,0.26,312,182
RENAULT,CAPTUR,GT Line TCe 130 MY19,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,308,22,19,,,126,126
RENAULT,CAPTUR,GT Line TCe 130 MY19,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,308,22,19,,,126,126
RENAULT,CAPTUR,GT Line TCe 150 Auto EDC MY19,A6,Automatic,1333,Petrol,Internal Combustion Engine (ICE),149,110,309,18,26,,,126,126
RENAULT,CAPTUR,GT Line TCe 150 Auto EDC MY19,A6,Automatic,1333,Petrol,Internal Combustion Engine (ICE),149,110,309,18,26,,,126,126
RENAULT,CAPTUR,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,768,44,24,,,150,60
RENAULT,CAPTUR,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,768,44,24,,,150,60
RENAULT,CAPTUR,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,862,64,39,,,,
RENAULT,CAPTUR,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,862,64,39,,,,
RENAULT,CAPTUR,Iconic dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,120,,30,72,0.02,312,182
RENAULT,CAPTUR,Iconic dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,120,,30,72,0.02,312,182
RENAULT,CAPTUR,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,82,,23,62,0.26,312,182
RENAULT,CAPTUR,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,82,,23,62,0.26,312,182
RENAULT,CAPTUR,Iconic TCe 130 MY19,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,308,22,19,,,126,126
RENAULT,CAPTUR,Iconic TCe 130 MY19,M6,Manual,1333,Petrol,Internal Combustion Engine (ICE),130,96,308,22,19,,,126,126
RENAULT,CAPTUR,Iconic TCe 150 Auto EDC MY19,A6,Automatic,1333,Petrol,Internal Combustion Engine (ICE),149,110,309,18,26,,,126,126
RENAULT,CAPTUR,E-Tech Engineered Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,348,21,4,,,,
RENAULT,CAPTUR,E-Tech Engineered Plug-in Hybrid 160 Auto MY22,A6,Automatic,1598,Electric / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),92,68,348,21,4,,,,
RENAULT,CAPTUR,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,348,21,4,,,,
RENAULT,CAPTUR,E-Tech engineered full hybrid 145 MY22 BOSE® Editi,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,348,21,4,,,,
RENAULT,CAPTUR,r.s. line TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,244,47,47,,,,
RENAULT,CAPTUR,r.s. line TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,244,47,47,,,,
RENAULT,Clio,Dynamique Nav dCi 90,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,Dynamique Nav dCi 90,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,Dynamique Nav dCi 90 Auto EDC,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,Dynamique Nav dCi 90 Auto EDC,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,Dynamique Nav TCe 90,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,Dynamique Nav TCe 90,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,416,23,5,,,60,60
RENAULT,Clio,E-Tech Engineered Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,416,23,5,,,60,60
RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),91,67,445,22,2,,,60,60
RENAULT,Clio,E-TECH Launch Edition Hybrid 140 Auto,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),91,67,445,22,2,,,60,60
RENAULT,Clio,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,416,23,5,,,60,60
RENAULT,Clio,Evolution E-TECH Hybrid 145 Auto MY22,A6,Automatic,1598,Electric / Petrol,Hybrid Electric Vehicle (HEV),93,69,416,23,5,,,60,60
RENAULT,Clio,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,216,30,25,,,60,60
RENAULT,Clio,Evolution TCe 90 MY22,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,216,30,25,,,60,60
RENAULT,Clio,GT Line dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,GT Line dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,GT Line dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,796,63,33,,,,
RENAULT,Clio,GT Line TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,796,63,33,,,,
RENAULT,Clio,Iconic dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,Iconic dCi 90 MY18,M5,Manual,1461,Diesel,Internal Combustion Engine (ICE),89,66,87,,25,72,0.27,312,182
RENAULT,Clio,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,Iconic dCi 90 Auto EDC MY18,A6,Automatic,1461,Diesel,Internal Combustion Engine (ICE),89,66,85,,17,61,1.29,312,182
RENAULT,Clio,Iconic TCe 75 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),76,56,338,36,37,,,150,60
RENAULT,Clio,Iconic TCe 75 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),76,56,338,36,37,,,150,60
RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,668,44,21,,,150,60
RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,796,63,33,,,,
RENAULT,Clio,Iconic TCe 90 MY18,M5,Manual,898,Petrol,Internal Combustion Engine (ICE),89,66,796,63,33,,,,
RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,216,30,25,,,60,60
RENAULT,Clio,Iconic TCe 90 MY21.5,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),91,67,216,30,25,,,60,60
